,0,1,2,3,4,5,6,7,8,9,10
15, Niger,3.9210264930954004,0.9732711096223624,2.8528128903240604,0.0945651446885878,0.0,0.0,0.0,0.0002573699688496028,0.0,0.00011992816499190525
16, Myanmar,3.888709048365909,3.2625160370893886,0.517103675027506,0.10850298163285056,0.0,0.0,0.0,0.0,0.0,0.0005863546161647872
17, Burkina Faso,3.732904999382204,0.8697884025050815,2.773648021751577,0.08148441919123108,0.0,0.0,0.0,0.007503638049571163,0.0,0.0004805178847430597
18, Malawi,3.563462657070699,1.572972024480756,0.5811423961933724,1.4081685821005534,0.0,0.0,0.0,0.0011797046225661984,0.0,0.0
19, Sierra Leone,3.4187106200891813,0.4081601347893935,2.9745631280031377,0.03594845487468648,0.0,0.0,0.0,3.890242196338345e-05,0.0,0.0
20, Angola,3.0085243384585905,1.6150070727798869,1.3096429896805186,0.0801929393045243,0.0,0.0,0.0,0.0033685068684025155,7.297349527413453e-06,0.00030548214918206664
21, Cameroon,2.9789506468248583,0.8321500324594914,1.882321617932706,0.25472143358353944,0.0,0.0035869240887402695,0.0014009401296179885,0.003174447697521782,0.0009248006545913768,0.000670500605198134
22,  Cote d'Ivoire,2.8382726445946727,1.183862803306564,1.6239668088561932,0.0,0.0,0.0,0.0,0.030317266387301145,0.0,0.000125766044613836
23, Burundi,2.765626422865205,1.5873963681690288,1.1384949296618923,0.037550801851261084,0.0,0.0,0.0,0.002116533322240691,6.784018733071267e-05,0.0
24, Russia,2.50072367689447,2.4993126714551592,0.0,0.0014110054393109725,0.0,0.0,0.0,0.0,0.0,0.0
25, Zimbabwe,2.5002903653121873,1.498833872222046,0.21975706403753603,0.781699429052605,0.0,0.0,0.0,0.0,0.0,0.0
26, Bangladesh,2.4131267964328837,2.3981814723149015,0.009373873243624532,0.0006349197354334354,0.0035095721837496876,0.001166871352707644,0.0002342700831042043,0.0,0.0,2.5817519362504152e-05
27, Ghana,2.3023911278039355,0.562623887134381,1.613327977816903,0.11998095754124495,0.0,0.0,0.0,0.0063525692330815035,0.0,0.00010578640487326262
28, Guinea,2.161661087922637,0.622504981151915,1.4238802285720107,0.10393564605346518,0.0,0.0,0.0,0.011257092687181855,0.0,8.308913151558354e-05
29, Chad,2.145503598558329,1.0198462165116107,1.0707306347662646,0.047125578676357575,0.0,0.0,0.0,0.007661260799363293,3.4725318440795056e-06,0.00013648559943686404
30, Afghanistan,2.121591291341061,2.108234273092632,0.012530706649183595,0.0008263115992455275,0.0,0.0,0.0,0.0,0.0,0.0
31, Brazil,1.6323326413340653,1.174088783676095,0.012203433104516217,0.4311489498423298,0.0,0.0,0.0,0.014891474711124541,0.0,0.0
32, Viet Nam,1.5712900609045097,1.5688534004074834,0.00243666049702605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33, Somalia,1.4682532973331766,1.3952928366350943,0.05615431245060969,0.005192391311319694,0.0,0.0,0.0,0.01161380726270121,0.0,0.0
34, Liberia,1.4313125539024072,0.26094068778973734,1.124678178393236,0.0255201901141734,0.01078960937849121,0.004706891098278608,5.8580102413167314e-05,0.004618417026077278,0.0,0.0
35, Nepal,1.3391363098163522,1.2878626660358705,0.022749311008791816,0.01348046927181357,0.0017475893954443601,0.011824021255639182,0.00025379678390859345,0.0,0.0,0.0012184560648841871
36, Thailand,1.284200503757175,1.0152968978365757,0.006732434020894723,0.2621711718997046,0.0,0.0,0.0,0.0,0.0,0.0
37, Benin,1.2572204914516798,0.3794207063495645,0.8689805607491228,0.0059665646063555644,0.0,0.0,0.0,0.0028121972016712854,1.0065309692984075e-07,4.0361891868866136e-05
38, Madagascar,1.199514309552606,0.9429595804615862,0.20184368139728684,0.0030776697448237408,0.04178799527271659,0.0004659231856882328,0.0032633747086592974,0.005645380574052443,0.0,0.00047065388124393527
39, Central African Republic,1.0363465806506102,0.6161376662401333,0.38895648009960065,0.030516207233382976,0.0,0.0,0.0,8.847407220133e-05,0.0003102631712862341,0.000337489834005756
40, Rwanda,0.9900653304778486,0.7240289286763928,0.19905886183798047,0.06606657910971193,0.0,0.0,0.0,0.0009109608537635236,0.0,0.0
41, Senegal,0.8830133638903387,0.6669747775392303,0.15564617460117086,0.05274871491598853,0.0,0.0,0.0,0.007643696833949035,0.0,0.0
42, Ukraine,0.8615968005379948,0.8615968005379948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,South Sudan,0.8252312392296312,0.49075757592647473,0.30000797952589187,0.03143783731542106,0.0,0.0,0.0,0.003027896788391934,0.0,0.0
44, Lesotho,0.7204109531072496,0.6932764382979669,0.0,0.025499757535496645,0.0,0.0002966246766522407,0.0013380822705853028,0.0,0.0,0.0
45, Eritrea,0.6995293106385395,0.5366709893565063,0.16022065655043827,0.0024508022571446924,0.0,0.0,0.0,0.0001867618213533195,0.0,5.0326548464920377e-08
46, Cambodia,0.683174994143185,0.6023563448615964,0.008071724128643184,0.04477965694621378,0.0,0.0,0.0,0.027967217880183224,0.0,0.0
47, Guinea-Bissau,0.5702325566905985,0.12233694458108173,0.4209976824045677,0.025705542792169706,0.0,0.0,0.0,0.0011923365862308933,0.0,0.0
48, Sudan,0.5432764494956239,0.4778952173229073,0.04868917421061419,0.014253032117298566,0.0,0.0,0.0,0.0024389251917069713,0.0,1.0065309692984075e-07
49, Haiti,0.5334390687406375,0.3522812595385323,0.007911484398330877,0.17256072623403673,0.0,0.0,0.0,0.0,0.0,0.0006855985697376101
50, Mexico,0.5317910252580568,0.48000616439826843,9.894199428203346e-05,0.05168591886550634,0.0,0.0,0.0,0.0,0.0,0.0
51, Togo,0.5317582626750061,0.21440392973041938,0.2678040211631893,0.04728078575182339,0.0,0.0,0.0,0.002269576356122514,0.0,0.0
52, Namibia,0.5303561650347735,0.40734675711310336,0.0075393698989812555,0.11528523893672554,0.0,0.0,0.0,0.0001847990859631876,0.0,0.0
53, Democratic People's Republic of Korea,0.5294890386047229,0.5293952802449327,9.375835979014664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54, Morocco,0.5200283520649964,0.5179101076401078,0.0,0.0021182947514369636,0.0,0.0,0.0,0.0,0.0,0.0
55, Yemen,0.5184369762759872,0.49404072896868073,0.021534830741236362,0.0012201168409835296,0.0,0.0,0.0,0.0016413500516349131,0.0,0.0
56, Uzbekistan,0.5058125112670133,0.5037267274658846,0.0,0.0020857838011286247,0.0,0.0,0.0,0.0,0.0,0.0
57, Republic of the Congo,0.457844466169353,0.2443176275255803,0.20616965085023445,0.004634924133973772,0.0,0.0,0.0,0.0027118460640322343,1.0065309692984074e-06,9.41106456294011e-06
58, Republic of Korea,0.4531463318905073,0.4531332469879064,1.3084902600879297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59, Colombia,0.45289167955527476,0.23604801940837303,0.03123924875517849,0.1854501605206783,0.00012148828799431778,1.922474151359958e-05,1.3487514988598659e-05,0.0,0.0,0.0
60, Peru,0.42599203874767794,0.42353534828436284,0.0015688798218454279,0.0008878106414696603,0.0,0.0,0.0,0.0,0.0,0.0
61, Kazakhstan,0.41792851784643453,0.413629724729658,0.0,0.004298843443325034,0.0,0.0,0.0,0.0,0.0,0.0
62, Malaysia,0.3382371329239116,0.3242323616701905,0.0005223392465174085,0.003599707032050359,0.0071400287369121134,0.002661922127955033,8.072378373773227e-05,0.0,0.0,1.0065309692984075e-07
63, Mauritania,0.3380338136681133,0.15531799517863112,0.1762213787162781,0.004831751265020075,0.0,0.0,0.0,0.0016626381816355743,0.0,0.0
64, Swaziland,0.3367435416185698,0.21611714609326219,0.01641450704731843,0.1020549429373311,0.0,0.0017927323094173936,0.00036421323124062875,0.0,0.0,0.0
65, Japan,0.3017688048035825,0.30148944213305373,0.0,0.00027941299707723793,0.0,0.0,0.0,0.0,0.0,0.0
66, Timor-Leste,0.28040191375457363,0.02528531611248762,0.2527636301951571,0.0018200596252338453,0.0,0.0,0.0,0.0,0.0,0.0005329078216950419
67, Algeria,0.27628137727245977,0.27433701107251757,0.0009380365368376508,0.0010063799896530127,0.0,0.0,0.0,0.0,0.0,0.0
68, Lao People's Democratic Republic,0.23885347285255001,0.23768619888745465,0.0009523796031501532,0.0,0.0,0.0,0.0,0.00021489436194521003,0.0,0.0
69, Botswana,0.23634484539121914,0.1931270225500657,0.014066773561429893,0.028515273992966206,0.0,0.0,0.0,0.0006358256133058041,0.0,0.0
70, Sri Lanka,0.22855867409856592,0.22793558110202175,0.0,0.000623143323092644,0.0,0.0,0.0,0.0,0.0,0.0
71, Turkey,0.21609983376059022,0.21540718947406753,0.0006926442865226991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72, Iraq,0.21292855663562174,0.21292855663562174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73, Romania,0.21073960341014003,0.21073960341014003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74, Iran,0.20004918765867322,0.19996438742450975,8.34917439033029e-05,1.3084902600879297e-06,0.0,0.0,0.0,0.0,0.0,0.0
75, Gabon,0.19553122242333187,0.10652434305340375,0.0784514394214442,0.004649770465770923,0.004331706679472626,0.00029858741204237256,0.0005685893445566704,0.0007021560041825691,0.0,4.630042458772675e-06
76, Egypt,0.1949355573957011,0.16722294152420192,4.841413962325339e-05,0.0014221276065217198,0.0,0.0,0.0,0.026241923145708827,0.0,1.509796453947611e-07
77, Ecuador,0.18159897172594872,0.17734396270633665,0.0018950461824465768,0.002359962837165511,0.0,0.0,0.0,0.0,0.0,0.0
78, Tajikistan,0.16942930773545245,0.16741765494021266,0.0009894702693687995,0.0010221825258709977,0.0,0.0,0.0,0.0,0.0,0.0
79, United States,0.1572879272651935,0.1408179603614667,0.0,0.01646996690372677,0.0,0.0,0.0,0.0,0.0,0.0
80, Papua New Guinea,0.15593686074510424,0.12431256356762065,0.01406601866320292,0.015243106305248943,0.0,0.0,0.0,0.0,0.0,0.002315172209031732
81, Azerbaijan,0.1544706974086757,0.1539467477126074,0.0,0.000523949696068286,0.0,0.0,0.0,0.0,0.0,0.0
82, Venezuela,0.13461506228351988,0.11501563961659896,0.0073950836845323295,0.011974698941743155,0.0,0.0,0.0,0.00022964004064543169,0.0,0.0
83, Poland,0.13345216672814098,0.13345216672814098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84, Mongolia,0.13060690498412825,0.13059870175672844,0.0,8.203227399782021e-06,0.0,0.0,0.0,0.0,0.0,0.0
85, Argentina,0.1269337211913191,0.12212803907840385,0.0,0.004805631786366782,0.0,0.0,0.0,0.0,0.0,0.0
86, Bolivia,0.12453329580918777,0.12116750657440237,0.00026411372634390214,0.003101625181893042,0.0,0.0,0.0,0.0,0.0,0.0
87, Turkmenistan,0.12409429732692827,0.12409429732692827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88, Saudi Arabia,0.12354040333452337,0.12335218204326456,0.0001882212912588022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89, Kyrgyzstan,0.10502984587018947,0.1038113898053053,0.0,0.001218405738335722,0.0,0.0,0.0,0.0,0.0,0.0
90, Belarus,0.10075505851703066,0.0976013956840249,0.0,0.00315366283300577,0.0,0.0,0.0,0.0,0.0,0.0
91, France,0.09339812235623474,0.09339812235623474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92, Equatorial Guinea,0.09296994408189521,6.356243071119444e-05,0.07267450524970445,0.020149290535448634,0.0,0.0,0.0,6.451863513202791e-05,1.1071840662282482e-06,1.6960046832678167e-05
93, Dominican Republic,0.08769612441515927,0.07741430991067912,0.0003805190329432629,0.009901295471536899,0.0,0.0,0.0,0.0,0.0,5.0326548464920377e-08
94, Guatemala,0.08172432584776336,0.07071368226841422,0.004965569557388298,0.00604507402196084,0.0,0.0,0.0,0.0,0.0,0.0
95, Djibouti,0.08147068004350017,0.0735666439743421,0.002932376999405515,0.004971659069752553,0.0,0.0,0.0,0.0,0.0,0.0
96, Chile,0.07256932276341277,0.06947273023636621,0.0,0.0030965925270465505,0.0,0.0,0.0,0.0,0.0,0.0
97, Comoros,0.07025762308622512,0.047421347801685915,0.02158561022863746,0.00018837227090419696,0.0006833842016051538,0.00025606147858951483,0.00010155897480220931,0.0,0.0,2.1237803452196396e-05
98, Spain,0.06347486251686546,0.06102869030217955,0.0,0.002446121888137455,0.0,0.0,0.0,0.0,0.0,0.0
99, United Kingdom of Great Britain and Northern Ireland,0.0613750879352636,0.0613750879352636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100, Germany,0.05614857522408469,0.05614857522408469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101, Republic of Moldova,0.0561057976578895,0.0561057976578895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102, Paraguay,0.05531753292928346,0.054626348112666236,0.0,0.0006911848166172164,0.0,0.0,0.0,0.0,0.0,0.0
103, Italy,0.04984819462176131,0.04984819462176131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104, Honduras,0.043854302699589294,0.035991534400172456,0.0025232724869341775,0.005339445485934192,0.0,0.0,0.0,0.0,0.0,0.0
105, Georgia,0.043556168226483095,0.043175095601506716,0.0,0.00038107262497637706,0.0,0.0,0.0,0.0,0.0,0.0
106, Panama,0.041317794330408844,0.03840076692828512,0.001208994673772782,0.0017080327283509325,0.0,0.0,0.0,0.0,0.0,0.0
107, Nicaragua,0.036389919357820766,0.03484736032082249,0.0005814226144152251,0.0009611364225830492,0.0,0.0,0.0,0.0,0.0,0.0
108, Lithuania,0.034804935040466556,0.034804935040466556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109, Portugal,0.030960892615619014,0.030960892615619014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110, Armenia,0.027206481773587487,0.02707281446086466,0.0,0.00013371763927129342,0.0,0.0,0.0,0.0,0.0,0.0
111, Tunisia,0.0264846984155036,0.02621268342105071,0.0,0.0002720149944528946,0.0,0.0,0.0,0.0,0.0,0.0
112, Bulgaria,0.02409212397493282,0.02409212397493282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113, Serbia,0.02234564176355469,0.02234564176355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114, El Salvador,0.021629444652350407,0.016575552002406173,0.0,0.005053892649944234,0.0,0.0,0.0,0.0,0.0,0.0
115, Bosnia and Herzegovina,0.02085426482634524,0.02085426482634524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116, Syrian Arab Republic,0.02064847956967218,0.02064847956967218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117, Solomon Islands,0.020247376978406763,0.01981804119345253,0.0003971771204851516,3.215866446908411e-05,0.0,0.0,0.0,0.0,0.0,0.0
118, Hungary,0.019017949725957224,0.019017949725957224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119, Bhutan,0.018283685383854036,0.017552440634658745,0.0006865547741584436,4.468997503684929e-05,0.0,0.0,0.0,0.0,0.0,0.0
120, Canada,0.018111216302264754,0.017249474812899925,0.0,0.0008617414893648314,0.0,0.0,0.0,0.0,0.0,0.0
121, Uruguay,0.017351084114250598,0.008385661137967357,0.0,0.008965422976283239,0.0,0.0,0.0,0.0,0.0,0.0
122, Greece,0.01716754319199903,0.01716754319199903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123, Libya,0.013774728600687961,0.013667533052457681,0.0,0.00010724587477874531,0.0,0.0,0.0,0.0,0.0,0.0
124, Latvia,0.013002970979978407,0.013002970979978407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125, Belgium,0.012136045856121689,0.012136045856121689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126, United Arab Emirates,0.012051547581249086,0.011851952490037213,0.0,0.0001995950912118742,0.0,0.0,0.0,0.0,0.0,0.0
127, Netherlands,0.012035191452997987,0.012035191452997987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128, Cuba,0.011790805733652336,0.008592150966318926,0.0,0.0031986547673334095,0.0,0.0,0.0,0.0,0.0,0.0
129, Singapore,0.011569268267309755,0.011445414631537585,0.0,0.00012385363577216904,0.0,0.0,0.0,0.0,0.0,0.0
130, Guyana,0.011480492235817635,0.007102283825563423,0.0004426219937489747,0.0039058434263624705,0.0,0.0,0.0,0.0,0.0,2.974299014276794e-05
131, Costa Rica,0.011079439971100686,0.010570084974087226,0.0,0.000509405323561924,0.0,0.0,0.0,0.0,0.0,0.0
132, Australia,0.010952818375162944,0.010714874454020803,0.0,0.00023794392114214353,0.0,0.0,0.0,0.0,0.0,0.0
133, Croatia,0.010193441085375763,0.010193441085375763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134, Sao Tome and Principe,0.00984311798151145,0.0028089763025695305,0.0065801962117883386,0.00042822860088800744,0.0,0.0,0.0,2.5767192814039233e-05,0.0,0.0
135, Czech Republic,0.008756819432896145,0.008756819432896145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136, Cape Verde,0.008592150966318926,0.008093213564837706,0.0,0.0004989374014812205,0.0,0.0,0.0,0.0,0.0,0.0
137, Sweden,0.00790282823199491,0.00790282823199491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138, Vanuatu,0.007547774432574898,0.006913257309529182,0.00033960354904128266,0.0002949135740044334,0.0,0.0,0.0,0.0,0.0,0.0
139, Slovakia,0.00731581937070008,0.00731581937070008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140, Oman,0.007257289594835378,0.007257289594835378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141, Jamaica,0.007253666083345902,0.006326701387170536,0.0,0.0009269646961753683,0.0,0.0,0.0,0.0,0.0,0.0
142, Lebanon,0.007240983793132742,0.007240983793132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143, Austria,0.007180138996038654,0.007180138996038654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144, Trinidad and Tobago,0.007073195080550698,0.006038229611369611,0.0,0.0010349654691810873,0.0,0.0,0.0,0.0,0.0,0.0
145, The Former Yugoslav Republic of Macedonia,0.006886332606100449,0.006886332606100449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146, Kuwait,0.006787491264915345,0.006787491264915345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147, Fiji,0.006653471666353262,0.006411400968236995,0.0,0.00021398848407284146,9.008452175220748e-06,1.1625432695396606e-05,1.0065309692984075e-07,0.0,0.0,7.347676075878374e-06
148, Estonia,0.00650002602008372,0.00650002602008372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149, Switzerland,0.006251916136151663,0.006251916136151663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150, Finland,0.006030630302551408,0.006030630302551408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151, Suriname,0.005098330992238758,0.0030106347822684665,9.003419520374256e-05,0.0019976620147665494,0.0,0.0,0.0,0.0,0.0,0.0
152, Jordan,0.004950672899042682,0.004950672899042682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153, Belize,0.004914941049632589,2.1992701679170204e-05,9.305378811163775e-05,0.004799844233293315,0.0,0.0,0.0,0.0,0.0,0.0
154, Albania,0.004669196513478383,0.004669196513478383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155, Ireland,0.004556112759077706,0.004556112759077706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156, Denmark,0.004506138496452041,0.004506138496452041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157, Israel,0.004471815790398964,0.004471815790398964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158, Norway,0.003948922951848442,0.003948922951848442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159, Mauritius,0.0037754473392898617,0.002615068111334192,0.0,0.0011603792279556691,0.0,0.0,0.0,0.0,0.0,0.0
160, Kiribati,0.0032273408999584133,0.00322618338934372,0.0,1.1575106146931687e-06,0.0,0.0,0.0,0.0,0.0,0.0
161, Slovenia,0.002757542570038382,0.002757542570038382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162, New Zealand,0.0026184399900813417,0.0025820035689927395,0.0,3.648674763706727e-05,0.0,0.0,0.0,0.0,0.0,0.0
163, Bahrain,0.0025570919275026043,0.0025224169356102737,0.0,3.467499189233013e-05,0.0,0.0,0.0,0.0,0.0,0.0
164, Gambia,0.0024089808953703436,0.0,0.0,0.0,0.0,0.0,0.0,0.0023948391352517006,0.0,1.4192086667107544e-05
165, Qatar,0.002313763065674714,0.002304402327660239,0.0,9.310411466010268e-06,0.0,0.0,0.0,0.0,0.0,0.0
166, Saint Vincent and the Grenadines,0.0017695820971235302,0.0004608905308417408,0.0,0.0013086915662817895,0.0,0.0,0.0,0.0,0.0,0.0
167, Brunei Darussalam,0.0015633439015142864,0.0015633439015142864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168, Samoa,0.0013953035561899173,0.0013826715925252223,0.0,1.1172493759212323e-05,0.0,0.0,0.0,0.0,0.0,1.509796453947611e-06
169, Maldives,0.0013932904942513206,0.0013826715925252223,0.0,1.066922827456312e-05,0.0,0.0,0.0,0.0,0.0,0.0
170, Saint Lucia,0.0012384860311732255,0.0009217810616834816,0.0,0.0003167552960382088,0.0,0.0,0.0,0.0,0.0,0.0
171, Barbados,0.0011347630147870245,0.0009744226313777883,0.0,0.00016034038340923633,0.0,0.0,0.0,0.0,0.0,0.0
172, Marshall Islands,0.0010371798373135439,0.0010331033868878853,0.0,4.07645042565855e-06,0.0,0.0,0.0,0.0,0.0,0.0
173, Grenada,0.0009769389588010343,0.0004608905308417408,0.0,0.0005160987545077585,0.0,0.0,0.0,0.0,0.0,0.0
174, Montenegro,0.0009161948148038755,0.0009161948148038755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175, Antigua and Barbuda,0.0008922897042830382,0.0004003980195869065,0.0,0.0004918413581476668,0.0,0.0,0.0,0.0,0.0,0.0
176, Seychelles,0.0008340618877091254,0.00045520363086520475,0.0,0.00034931657289501226,0.0,7.750288463597737e-06,2.179139548531052e-05,0.0,0.0,0.0
177, Dominica,0.0006187145868277311,0.0003248075437925961,0.0,0.0002939573695835999,0.0,0.0,0.0,0.0,0.0,0.0
178, Puerto Rico,0.0005010007899682823,0.0,0.0,0.0005010007899682823,0.0,0.0,0.0,0.0,0.0,0.0
179, Tonga,0.000467080696302926,0.0004608905308417408,0.0,6.190165461185206e-06,0.0,0.0,0.0,0.0,0.0,0.0
180, Cyprus,0.0004431755857820888,0.0004431755857820888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181, Luxembourg,0.0004431755857820888,0.0004431755857820888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Greenland,0.0003050292102458824,0.0003050292102458824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183, Bermuda,1.5047637991011192e-05,0.0,0.0,1.5047637991011192e-05,0.0,0.0,0.0,0.0,0.0,0.0
184, Guam,1.071955482302804e-05,0.0,0.0,1.071955482302804e-05,0.0,0.0,0.0,0.0,0.0,0.0
185, Northern Mariana Islands,9.058778723685667e-06,0.0,0.0,9.058778723685667e-06,0.0,0.0,0.0,0.0,0.0,0.0
186, American Samoa,4.579715910307754e-06,0.0,0.0,4.579715910307754e-06,0.0,0.0,0.0,0.0,0.0,0.0
187, Andorra,2.7176336171057003e-06,0.0,0.0,2.7176336171057003e-06,0.0,0.0,0.0,0.0,0.0,0.0
188, Micronesia (Federated States of),9.058778723685668e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.058778723685668e-07
189, Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190, Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191, Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192," Bonaire, Saint Eustatius and Saba",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193, British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194, Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195," China, Hong Kong SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196," China, Macao SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197, Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,   Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199, French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200, Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201, Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202, Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203, Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204, Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205, New Caledonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206, Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207, Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
