,0,1,2,3,4,5,6,7,8,9,10
35, Benin,1.6812652282494864,0.6270077843886711,1.0087281536879993,0.009586424593130359,0.0,0.0,0.0,0.03589383482885914,6.52004665247253e-08,4.89655503600687e-05
36, Central African Republic,1.5469249482130787,0.9282483490360038,0.6018529227996999,0.015112685734833025,0.0,0.0,0.0,0.0007959020948673216,0.00032704554008802203,0.0005880430075864974
37, Sierra Leone,1.4260651254325238,0.4115603408113668,1.0082472350469132,0.005701911198520276,0.0,0.0,0.0,0.00041271895310151103,0.0,0.00014291942262219785
38, Afghanistan,1.3861118443573688,1.1612703827636484,0.2239988759648213,0.0008425856288990248,0.0,0.0,0.0,0.0,0.0,0.0
39, Thailand,1.334713208187997,1.0292931632354962,0.023231121824159196,0.28218892312834154,0.0,0.0,0.0,0.0,0.0,0.0
40, Togo,1.1274960195001085,0.32155077077165084,0.7796867388426225,0.01964242294617179,0.0,0.0,0.0,0.00661608693966345,0.0,0.0
41, Rwanda,0.9835762261200219,0.7090608762979083,0.08787718878202476,0.10468612985396503,0.047504016702450455,0.033635355868909186,0.000812658614764176,0.0,0.0,0.0
42, Ukraine,0.8976817183245476,0.8240164056318502,0.0,0.07366531269269734,0.0,0.0,0.0,0.0,0.0,0.0
43, Cambodia,0.8429463178798398,0.657631009105071,0.0776478875889606,0.1004956306699544,0.0,0.0,0.0,0.0071717905158536835,0.0,0.0
44, Republic of Korea,0.7624118752368965,0.7624118752368965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45, Liberia,0.7348629177176041,0.45952415120374956,0.2580869186728116,0.003922525266593999,0.00044629719336174465,0.0011414645674483657,6.350525439508244e-05,0.010992016250470388,0.0,0.0006860393087731595
46, South Sudan,0.6753506702934288,0.0,0.6084288462519841,0.05851813591107273,0.0,0.0,0.0,0.008399058897248589,0.0,4.629233123255496e-06
47, Sudan,0.6535804301222224,0.4494527003401418,0.20016680144070367,0.0024943090473698907,0.0,0.0,0.0,0.0014609468534195196,0.0,5.672440587651101e-06
48, Lesotho,0.6501650992847242,0.5999693465222671,0.0,0.04771539661492361,0.00023152685662929947,0.00041291455450108525,0.0018359147364032148,0.0,0.0,0.0
49, Mexico,0.635619983610989,0.5098692782350149,2.0603347421813194e-05,0.1257301020285523,0.0,0.0,0.0,0.0,0.0,0.0
50, Morocco,0.6080459239120845,0.6013722649604797,0.0,0.006402164208995826,0.0,0.0,0.0,0.00027149474260895615,0.0,0.0
51, Eritrea,0.5869208423571404,0.5479648676179475,0.009946526769746417,0.02887513500840552,0.0,0.0,0.0,0.00013418256010788466,0.0,1.304009330494506e-07
52, Namibia,0.49946915181965595,0.30481902705207586,0.018579459740419194,0.1755669262227909,0.0,0.0,0.0,0.0005037388043700276,0.0,0.0
53, Congo,0.49697771159281323,0.1955903154948667,0.26936829459371875,0.010766944240027035,0.009827470717872268,0.0013327627362319098,0.0009101333122186404,0.009161904355587874,2.738419594038462e-06,1.714772269600275e-05
54, Uzbekistan,0.47380194496473355,0.47022465616838793,0.0,0.0035772887963455777,0.0,0.0,0.0,0.0,0.0,0.0
55, Botswana,0.4714123478666023,0.4084491701502064,0.004090351267428642,0.05701396114834731,0.0,0.0,0.0,0.0018588653006199182,0.0,0.0
56, Yemen,0.4537597779582986,0.42689725095057834,0.02442487716576039,0.00018588653006199182,0.0,0.0,0.0,0.002251763311897913,0.0,0.0
57, Peru,0.43404211367375733,0.40992498270999367,1.9755741356991763e-05,0.024097375222406694,0.0,0.0,0.0,0.0,0.0,0.0
58, Democratic People's Republic of Korea,0.3947240807439526,0.3947240807439526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59, Kazakhstan,0.3899115691092961,0.3831408918635025,0.0,0.006770677245793574,0.0,0.0,0.0,0.0,0.0,0.0
60, Colombia,0.3708633180145641,0.16048103787969953,6.226644553111267e-05,0.20616563556377757,0.0031098014513632976,0.0006130147862654672,0.00043156188792715667,0.0,0.0,0.0
61, Algeria,0.3497924832477687,0.3451584904904569,0.0,0.004633992757311801,0.0,0.0,0.0,0.0,0.0,0.0
62, Iraq,0.3233302871045102,0.3233302871045102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63, Malaysia,0.30998596842276077,0.25006497927394206,0.0019995679073802754,0.007577989422302722,0.04244922013418807,0.007365370700965593,0.0005288409839820468,0.0,0.0,0.0
64, Iran,0.29801372835855766,0.2975738208109153,0.00043990754764232153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65, Japan,0.26821913637122047,0.2680078868596803,0.0,0.00021124951154010996,0.0,0.0,0.0,0.0,0.0,0.0
66, Swaziland,0.26729987499368835,0.2117427530693695,3.6773063119945064e-05,0.051990200002150704,0.00031231023465343416,0.0027784526804846437,0.00043938594391012376,0.0,0.0,0.0
67, Guinea-Bissau,0.2536372476343652,0.16725693116281512,0.07963558901143337,0.004167027016061718,0.0,0.0,0.0,0.0025563798915014292,0.0,2.132055255358517e-05
68, Haiti,0.22493541546598242,0.19143033012918964,5.418158768204672e-05,0.027283330818670872,0.0,0.0,0.0,0.0,0.0,0.0061675729304398645
69, Romania,0.21612768004455685,0.21612768004455685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70, Argentina,0.21111356856740587,0.11779018481657083,0.0,0.09332338375083506,0.0,0.0,0.0,0.0,0.0,0.0
71, Egypt,0.2062833876063212,0.18980286128426596,0.0,0.002252676118429259,0.0,0.0,0.0,0.014227850203625981,0.0,0.0
72, Spain,0.20436049544757398,0.045357943346789116,0.0,0.1590025521007849,0.0,0.0,0.0,0.0,0.0,0.0
73, Papua New Guinea,0.20358923912905305,0.09905228794249656,0.09185793806522533,0.012146194908891076,7.73277532983242e-05,0.0002971837264196979,0.0,0.0,0.0,0.00015830673272203302
74, Lao People's Democratic Republic,0.19057724722518013,0.18181254411166087,0.008478407865009177,0.0,0.0,0.0,0.0,0.00028596924617744514,0.0,3.260023326236265e-07
75, Azerbaijan,0.1828539911634603,0.18220492051920667,0.0,0.0006490706442536403,0.0,0.0,0.0,0.0,0.0,0.0
76, Turkey,0.18138313383912905,0.18138313383912905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77, Mauritania,0.1761578380509045,0.1310402236237255,0.039225317866406505,0.004245397976824438,0.0,0.0,0.0,0.0016468985839480361,0.0,0.0
78, Ecuador,0.1725881777091423,0.1695655492815226,2.927500946960166e-05,0.0029933534181501385,0.0,0.0,0.0,0.0,0.0,0.0
79, Bolivia,0.1643222581645372,0.16358581889514043,6.585247118997255e-06,0.0007298540222777749,0.0,0.0,0.0,0.0,0.0,0.0
80, Venezuela,0.14900712498114488,0.11334246979212018,4.185869950887364e-05,0.015862034696601694,0.012125395960069688,0.00030024814834635997,0.00733511768449812,0.0,0.0,0.0
81, Tajikistan,0.14557542882654906,0.1436221532504013,0.0,0.0019532755761477202,0.0,0.0,0.0,0.0,0.0,0.0
82, Equatorial Guinea,0.14232322955629576,0.03132152171287973,0.10602228301445622,0.0018492808320407835,0.0025174552129861682,0.00019142856971659348,0.00020981510127656601,0.00017291163722357147,1.0040871844807695e-05,2.849260387130495e-05
83, United States,0.13915044445426955,0.12009384769982243,0.0,0.019056596754447135,0.0,0.0,0.0,0.0,0.0,0.0
84, Sri Lanka,0.12974775477580588,0.12924655878963032,0.0,0.0005011959861755634,0.0,0.0,0.0,0.0,0.0,0.0
85, Saudi Arabia,0.12817368511296595,0.1277371027891164,0.00043658232384956053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86, Kyrgyzstan,0.12757488402840286,0.12377421843374359,0.0,0.0038006655946592866,0.0,0.0,0.0,0.0,0.0,0.0
87, Dominican Republic,0.12193615208194507,0.11043100815992511,4.629233123255496e-06,0.011500449488430195,0.0,0.0,0.0,0.0,0.0,6.52004665247253e-08
88, Gabon,0.11259409883734939,0.04835573039666294,0.05182022238592074,0.005544843274662213,0.003690542006699026,0.0004238030324107144,0.0008066601718439014,0.0019439519094346844,0.0,8.345659715164839e-06
89, Poland,0.10027773071082878,0.10027773071082878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90, Turkmenistan,0.09785331656357338,0.09785331656357338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91, Honduras,0.09724610461882861,0.08206215477408407,1.1866484907500004e-05,0.01517208335983705,0.0,0.0,0.0,0.0,0.0,0.0
92, Mongolia,0.09469598397211357,0.09467688023542181,0.0,1.9103736691744513e-05,0.0,0.0,0.0,0.0,0.0,0.0
93, Gambia,0.08900998168742533,0.06343412068610396,0.01908248133965745,0.0,0.0,0.0,0.0,0.006493379661663916,0.0,0.0
94, Belarus,0.08581300721231848,0.08249430346620995,0.0,0.0033187037461085175,0.0,0.0,0.0,0.0,0.0,0.0
95, Guatemala,0.07905321844443454,0.07223083722868685,4.244550370759616e-05,0.006779935712040084,0.0,0.0,0.0,0.0,0.0,0.0
96, France,0.07847365149749624,0.07847365149749624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97, Chile,0.07176660990703079,0.06866437170978439,0.0,0.0031022381972464295,0.0,0.0,0.0,0.0,0.0,0.0
98, Djibouti,0.06726732131355907,0.06415321663140515,0.0001976878145029671,0.002916416867650962,0.0,0.0,0.0,0.0,0.0,0.0
99, Tunisia,0.061094793147663334,0.059870719589128145,0.0,0.0012240735585351927,0.0,0.0,0.0,0.0,0.0,0.0
100, Paraguay,0.058970627148754326,0.05260047636882213,0.0,0.0063701507799321854,0.0,0.0,0.0,0.0,0.0,0.0
101, Comoros,0.05602069724130964,0.049783816214954,0.005066663053169878,4.6357531699079686e-05,0.0004858086760757282,0.0002645834931573352,0.0003112018267225138,0.0,0.0,6.226644553111267e-05
102, United Kingdom of Great Britain and Northern Ireland,0.04750558151364705,0.04750558151364705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103, Georgia,0.047370746948873915,0.04692262414244948,0.0,0.00044812280642443696,0.0,0.0,0.0,0.0,0.0,0.0
104, Italy,0.04446697897172874,0.04446697897172874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105, Panama,0.043671272478261004,0.04152350391047003,3.129622393186814e-06,0.002144638945397789,0.0,0.0,0.0,0.0,0.0,0.0
106, Republic of Moldova,0.04351603016746563,0.04351603016746563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107, Germany,0.042214172452366444,0.042214172452366444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108, Nicaragua,0.04028547745209854,0.036677544436486346,4.498832190206045e-06,0.003603434183421993,0.0,0.0,0.0,0.0,0.0,0.0
109, Bhutan,0.037134404105425095,0.03527547360433866,0.0018331763168091765,2.5754184277266492e-05,0.0,0.0,0.0,0.0,0.0,0.0
110, Lithuania,0.03594195277315439,0.03594195277315439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111, El Salvador,0.03172804662166139,0.019268041867386818,1.564811196593407e-06,0.012458439943077984,0.0,0.0,0.0,0.0,0.0,0.0
112, Guyana,0.03065249972586953,0.014043332883361006,1.2388088639697806e-05,0.01643221277636042,0.0,0.0,0.0,0.0,0.0,0.00016456597750840664
113, Timor-Leste,0.030201508098918004,0.027314692243069268,0.0010352530074795882,0.00010223433151076926,0.0,0.0,0.0,0.0,0.0,0.0017493285168583797
114, Portugal,0.02969522647635351,0.02969522647635351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115, Serbia,0.024867653533929803,0.024867653533929803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116, Armenia,0.024018287056512204,0.023869108389103635,0.0,0.00014917866740857147,0.0,0.0,0.0,0.0,0.0,0.0
117, Libya,0.019868798965945636,0.019611452724572546,0.0,0.0002573462413730907,0.0,0.0,0.0,0.0,0.0,0.0
118, Bosnia and Herzegovina,0.01899485191264822,0.01899485191264822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119, United Arab Emirates,0.01826212906984336,0.017569178511618575,0.0,0.0006929505582247804,0.0,0.0,0.0,0.0,0.0,0.0
120, Bulgaria,0.01735134375295947,0.01735134375295947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121, Jamaica,0.0156289430287758,0.003526888835721965,0.0,0.012102054193053838,0.0,0.0,0.0,0.0,0.0,0.0
122, Syrian Arab Republic,0.01554281321249664,0.01554281321249664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123, Greece,0.014874443230151682,0.014874443230151682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124, Solomon Islands,0.014699705979865411,0.011838839909693519,0.0024840073736589847,0.0003399552324599177,3.9120279914835173e-07,3.0318216933997262e-05,6.194044319848903e-06,0.0,0.0,0.0
125, Canada,0.014364249579595702,0.013500538999542669,0.0,0.000863710580053036,0.0,0.0,0.0,0.0,0.0,0.0
126, Latvia,0.010895715161413369,0.01073636522122694,0.0,0.00015934994018642864,0.0,0.0,0.0,0.0,0.0,0.0
127, Lebanon,0.010750187720130183,0.01016084070321319,0.0,0.0005893470169169919,0.0,0.0,0.0,0.0,0.0,0.0
128, Hungary,0.010358137314917009,0.010358137314917009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129, Kiribati,0.009134715761047064,0.00912943452325856,0.0,5.281237788502749e-06,0.0,0.0,0.0,0.0,0.0,0.0
130, Cuba,0.008997273177612942,0.006545800836749796,0.0,0.0024514723408631464,0.0,0.0,0.0,0.0,0.0,0.0
131, Belgium,0.008921966638776885,0.008921966638776885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132, Costa Rica,0.008811060645218326,0.008179594126926362,0.0,0.0006314665182919644,0.0,0.0,0.0,0.0,0.0,0.0
133, The Former Yugoslav Republic of Macedonia,0.00856440728035529,0.00856440728035529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134, Australia,0.008503249242755098,0.007796084982827928,0.0,0.0007071642599271704,0.0,0.0,0.0,0.0,0.0,0.0
135, Croatia,0.008216041187713683,0.008216041187713683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136, Fiji,0.008084010243001117,0.007223559686274316,0.0,0.0007983797125952611,3.42954453920055e-05,2.4645776346346156e-05,6.52004665247253e-07,0.0,0.0,2.477617727939561e-06
137, Singapore,0.00801744056667937,0.007961107363602008,0.0,5.6333203077362656e-05,0.0,0.0,0.0,0.0,0.0,0.0
138, Uruguay,0.007944416044171678,0.007262223562923476,0.0,0.0006821924812482007,0.0,0.0,0.0,0.0,0.0,0.0
139, Netherlands,0.007594289538933903,0.007594289538933903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140, Oman,0.007471060657202172,0.007471060657202172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141, Czech Republic,0.007134430648535016,0.007134430648535016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142, Trinidad and Tobago,0.0069032297942383395,0.0032225982584510723,0.0,0.0036806315357872676,0.0,0.0,0.0,0.0,0.0,0.0
143, Austria,0.00655897133098779,0.00655897133098779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144, Sweden,0.005714038485293876,0.005714038485293876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145, Slovakia,0.005539236034541087,0.005539236034541087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146, Sao Tome and Principe,0.005254570797694136,0.004185022344822542,0.0006486794414544919,1.5126508233736267e-05,0.00019716621077076925,2.6210587542939565e-05,3.4621447724629126e-05,0.00012961852745115387,0.0,1.8125729693873633e-05
147, Estonia,0.005222100965364823,0.005222100965364823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148, Finland,0.004999050169383738,0.004999050169383738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149, Vanuatu,0.004875951688585057,0.004199040445125359,0.0,0.00042112981328320067,0.00014318022448829676,0.00010497275110480774,7.62845458339286e-06,0.0,0.0,0.0
150, Cape Verde,0.004845894273517158,0.004491138535156128,0.0,0.0003547557383610303,0.0,0.0,0.0,0.0,0.0,0.0
151, Kuwait,0.004816293261714933,0.004816293261714933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152, Jordan,0.004144402454177638,0.004144402454177638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153, Ireland,0.003839459872241498,0.003839459872241498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154, Bahrain,0.00380346921471985,0.0028430011423441217,0.0,0.0009604680723757284,0.0,0.0,0.0,0.0,0.0,0.0
155, Denmark,0.0036968012514853998,0.0036968012514853998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156, Puerto Rico,0.0036849347665778996,0.003014608770237199,0.0,0.0006703259963407007,0.0,0.0,0.0,0.0,0.0,0.0
157, Belize,0.0036316659854271987,0.003273976226072556,1.9560139957417587e-07,0.0003574941579550688,0.0,0.0,0.0,0.0,0.0,0.0
158, Israel,0.0034799444998241634,0.0034799444998241634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159, Switzerland,0.0034495610824236416,0.0034495610824236416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160, Norway,0.0032306831163001386,0.0032306831163001386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161, Mauritius,0.0031497041368764296,0.0027354855730448496,0.0,0.00016691319430329677,0.0,0.0,0.0,0.000247305369528283,0.0,0.0
162, Qatar,0.0027051021556443273,0.002687041626416979,0.0,1.8060529227348905e-05,0.0,0.0,0.0,0.0,0.0,0.0
163, Albania,0.0022342895868692862,0.0022342895868692862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164, Brunei Darussalam,0.0022108174189203853,0.0022108174189203853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165, Suriname,0.002205666582064932,0.001672326765892679,2.738419594038462e-06,0.0005306013965782144,0.0,0.0,0.0,0.0,0.0,0.0
166, New Zealand,0.0022029933629374183,0.0021703931296750555,0.0,3.2600233262362645e-05,0.0,0.0,0.0,0.0,0.0,0.0
167, Slovenia,0.0019333242333911542,0.0019333242333911542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168, Saint Lucia,0.0018745134125858522,0.001089173793295536,0.0,0.0007853396192903162,0.0,0.0,0.0,0.0,0.0,0.0
169, Grenada,0.0014953726997445748,0.0002845348359139012,0.0,0.0012108378638306734,0.0,0.0,0.0,0.0,0.0,0.0
170, Maldives,0.0012864052045328301,0.0012848403933362366,0.0,1.564811196593407e-06,0.0,0.0,0.0,0.0,0.0,0.0
171, Bahamas,0.0009694657367561403,0.0009694657367561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172, Samoa,0.0009278026386468411,0.0009082424986894234,0.0,1.8256130626923082e-05,0.0,0.0,0.0,0.0,0.0,1.304009330494506e-06
173, Micronesia (Federated States of),0.0008935071932548356,0.0008890735615311541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43363172368132e-06
174, Guam,0.0007932940762063326,0.0007828620015623766,0.0,1.0432074643956048e-05,0.0,0.0,0.0,0.0,0.0,0.0
175, Montenegro,0.0007396992927230085,0.0007396992927230085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176, Saint Vincent and the Grenadines,0.0007209215583638875,0.0005742857091497804,0.0,0.00014663584921410718,0.0,0.0,0.0,0.0,0.0,0.0
177, Marshall Islands,0.0006875389195032282,0.0006548082853078161,0.0,3.2730634195412094e-05,0.0,0.0,0.0,0.0,0.0,0.0
178, Dominica,0.000635378546283448,0.0005875866043208244,0.0,4.779194196262364e-05,0.0,0.0,0.0,0.0,0.0,0.0
179, Seychelles,0.00052805857838375,0.0002653006982891072,0.0,0.0002142487330002473,6.911249451620882e-06,1.023647324438187e-05,3.136142439839286e-05,0.0,0.0,0.0
180, Cyprus,0.0004762242074965936,0.0004762242074965936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181, Barbados,0.0004364519229165111,6.52004665247253e-07,0.0,0.0004357999182512639,0.0,0.0,0.0,0.0,0.0,0.0
182, Northern Mariana Islands,0.00035182171736741763,0.00034823569170855774,0.0,3.5860256588598915e-06,0.0,0.0,0.0,0.0,0.0,0.0
183, Tonga,0.0003076810015301786,0.00030455137913699184,0.0,3.129622393186814e-06,0.0,0.0,0.0,0.0,0.0,0.0
184, Luxembourg,0.00020655507795032973,0.00020655507795032973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185, Iceland,0.00019110256738396985,0.00019110256738396985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186, American Samoa,0.00017956208480909345,0.00017956208480909345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187, US Virgin Islands,0.0001755196558845605,0.0001755196558845605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188, Antigua and Barbuda,0.0001693908120312363,0.00014852666274332423,0.0,2.0864149287912096e-05,0.0,0.0,0.0,0.0,0.0,0.0
189, Malta,0.00013750778390064566,0.00013750778390064566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190, Andorra,5.69852077426099e-05,5.248637555240387e-05,0.0,4.498832190206045e-06,0.0,0.0,0.0,0.0,0.0,0.0
191, Bermuda,2.223335908493132e-05,6.52004665247253e-08,0.0,2.21681586184066e-05,0.0,0.0,0.0,0.0,0.0,0.0
192, British Virgin Islands,2.608018660989012e-07,2.608018660989012e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193, Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194, Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195," Bonaire, Saint Eustatius and Saba",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196, Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197," China, Hong Kong SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198," China, Macao SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199, Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,  Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
