,0,1,2,3,4,5,6,7,8,9
17,Malawi,5.590957875764414,1.177891693155703,3.5596131306766097,0.8499011168412514,0.0,0.0,0.0,0.0023600539084629607,0.0011918811823870164
18,Myanmar,5.140042286827679,4.774062763461393,0.25285668658870475,0.11215262341167036,0.0,0.0,0.0,0.0,0.0009702133659109134
19,Benin,5.094251632641072,0.4127389742447876,4.6604468407928,0.017912426246580977,0.0,0.0,0.0,0.0031184328422376884,3.495851466606212e-05
20,Bangladesh,5.00923535832124,4.934080385152797,0.03970416428214215,0.0020370938999091496,0.023638122612911837,0.006006239488198078,0.001051255452949639,0.0,0.002718097432331223
21,Ghana,4.848521816353371,0.647123565017192,3.8989809326723455,0.2937721488206169,0.0,0.0,0.0,0.008116708768711442,0.0005284610745049652
22,Niger,4.5904458526918415,1.242336527436429,3.304247514407211,0.043372349975993686,0.0,0.0,0.0,0.0004894608722076658,0.0
23,Sierra Leone,4.410558002931907,0.46689350514885236,3.909109526876875,0.021506236554641196,0.005905405631831129,0.006374616398999813,0.0005858363721154151,0.000182875948592785,0.0
24,Russia,4.258405755372186,4.205076270414371,0.0,0.05332948495781593,0.0,0.0,0.0,0.0,0.0
25,South Africa,3.888905463743382,3.2232999695255495,0.018470887476699248,0.6295764323320858,0.0016418835165866242,0.004604523884049096,0.00776133192534214,0.003550435083069312,0.0
26,Liberia,3.731295771208772,0.42815647088329417,3.2628328829193998,0.03633539680806453,7.583372668919315e-06,2.9541819902548314e-05,2.2916785537942984e-06,0.0036894358040776352,0.00024216792281186292
27,Zambia,3.5690114294263684,0.9506283893220077,2.507047545931208,0.11133549417315289,0.0,0.0,0.0,0.0,0.0
28,Chad,3.563219941052102,0.8043019219810944,2.602285789939916,0.15175603717121114,0.0,0.0,0.0,0.0048095249474066955,6.666701247401595e-05
29,Guinea,3.286389588443327,0.6782742265982694,2.525311765669238,0.07452209488564968,0.0,0.0,0.0,0.008237459395055003,4.4041895115646786e-05
30,Burundi,2.7378441597591436,1.9268723281806721,0.7547249981547924,0.05267681490569531,0.0,0.0,0.0,0.0035700185179835535,0.0
31, Afghanistan,2.4599587600110846,2.2802165360065234,0.17962705674051221,0.00011516726404886256,0.0,0.0,0.0,0.0,0.0
32,Viet Nam,2.3257243137258254,2.1341725284640862,0.003442934525454961,0.18810885073628447,0.0,0.0,0.0,0.0,0.0
33,Nepal,1.868505608760968,1.8312797073337816,0.0065975758888426,0.02200248912874465,0.0012814649803989753,0.006212240556742788,0.00014725076380198274,0.0,0.0009848801086551969
34,Central African Republic,1.8407444647616005,0.7315287528339349,1.0214794651657757,0.08759516269674184,0.0,0.0,0.0,8.216709287422466e-05,5.891697227391159e-05
35,Thailand,1.80759450114331,1.3706916515584875,0.004870233595640846,0.4320326159891818,0.0,0.0,0.0,0.0,0.0
36,Zimbabwe,1.7991207488559176,1.1576504214958736,0.027251974691597052,0.6142183526684468,0.0,0.0,0.0,0.0,0.0
37,Madagascar,1.7318562749494861,0.9998096860961592,0.6886574887904491,0.0004025020878118713,0.03159987224450399,0.0005387111276728452,0.005102443133464403,0.005364569493135675,0.00038100197628900115
38,Somalia,1.6329639703201944,1.2942219215702924,0.3237938878792126,0.004902233761628374,0.0,0.0,0.0,0.010045927109061076,0.0
39,Brazil,1.4972958082647985,1.3672377169759742,0.0014549658803626017,0.11021194667855175,0.0,0.0,0.0,0.01839117872991,0.0
40,Yemen,1.2690711244443451,0.9915791017367657,0.2720008275576259,0.0,0.0,0.0,0.0,0.005491195149953509,0.0
41,Ukraine,1.2689955823858352,1.194470779152804,0.0,0.07452480323303143,0.0,0.0,0.0,0.0,0.0
42,Togo,1.2451186252007354,0.5481504266352755,0.628032132655008,0.05639833420952608,0.0,0.0,0.0,0.012537731700925809,0.0
