,0,1,2,3,4,5,6,7,8,9,10,11
36, Eritrea,1.4636120740716299,1.4536963144842283,0.002378990289579406,0.0,0.0,0.0,0.0,0.0010599566610359655,0.0,2.2310180194400454e-07,0.006476589534983966
37, Rwanda,1.4434252652772313,1.1932777800662133,0.24925764367396425,0.0,0.0,0.0,0.0,0.000889841537053662,0.0,0.0,0.0
38, Senegal,1.3573196267959973,1.1920391746372705,0.15917833899830544,0.0,0.0,0.0,0.0,0.005618707331058782,0.0,0.0004295267441926947,5.387908516947709e-05
39, Brazil,1.2718894847955988,1.2711314964234939,0.00043672177730538883,0.0,0.0,0.0,0.0,3.881971353825679e-05,0.0,0.0,0.00028244688126110977
40, Afghanistan,1.2217436736289518,1.2210923279181762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006513457107755212
41, Togo,1.1571611121848595,2.1361997536138433e-05,1.15498754287942,0.0,0.0,0.0,0.0,0.002152207307903326,0.0,0.0,0.0
42, Nepal,1.035538949669501,1.0327197237492356,0.0005280261897509728,0.0,0.0,0.0,0.0,0.0,0.0,0.002291199730514441,0.0
43, United Arab Emirates,0.863001107444437,0.863001107444437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44, The Former Yugoslav Republic of Macedonia,0.8619374696036691,0.8619374696036691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45, Morocco,0.8563240609404065,0.8562870818167343,0.0,0.0,0.0,0.0,0.0,3.697912367221875e-05,0.0,0.0,0.0
46, Congo,0.7487753831934778,0.573826256693003,0.17207317694706503,0.0,0.0,0.0,0.0,0.0028292097259024077,6.246850454432128e-06,4.049297705283682e-05,0.0
47, Cambodia,0.7390905897465392,0.7385751130331474,0.0005133014708226684,0.0,0.0,0.0,0.0,2.1752425689540443e-06,0.0,0.0,0.0
48, Democratic People's Republic of Korea,0.6560779230965555,0.6560738514886701,4.071607885478083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49, Uzbekistan,0.645509590738468,0.645509590738468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50, Liberia,0.619651534138653,0.3755072722143444,0.238670514989063,0.0,0.0,0.0,0.0,0.002165872293272396,0.0,0.0033078746419732694,0.0
51, Tokelau,0.5857513826596131,0.5857513826596131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52, Mexico,0.5532294983375324,0.5532214108972121,8.087440320470163e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53, Lesotho,0.5151993420763556,0.5151993420763556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54, Peru,0.4686922097485142,0.4686227693126591,6.944043585507141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55, Zambia,0.44135342648919695,0.0030716656091650547,0.4356018620350805,0.0,0.0,0.0,0.0,0.0026020363160729246,0.0,6.40859926084153e-05,1.377653627004228e-05
56, Lao People's Democratic Republic,0.3981662163006337,0.3981544476805813,9.983805636994204e-06,0.0,0.0,0.0,0.0,1.6174880640940328e-06,0.0,1.673263514580034e-07,0.0
57, Republic of Korea,0.3531424878539181,0.35314114924310647,1.3386108116640272e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58, Sudan,0.3514001185561859,0.3512288879231939,0.0,0.0,0.0,0.0,0.0,0.00011021229016033824,5.019790543740102e-06,3.0118743262440613e-06,5.298667796170108e-05
59, Papua New Guinea,0.35086562241417857,0.3473190846195757,0.00028216800400867974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032643697905941887
60, Haiti,0.31008177638705725,0.3055438299600657,3.106692592070263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004506879501070836,0.0
61, Japan,0.2857969779191009,0.2857969779191009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62, Malaysia,0.2822199309530822,0.2822124570427171,7.473910365124153e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63, Egypt,0.27011029979626455,0.26585424249602924,0.0,0.0,0.0,0.0,0.0,0.0030216908055295975,0.0,0.0,0.001234366494705691
64, Yemen,0.26317004894139046,0.25706213513411896,0.0,0.0,0.0,0.0,0.0,0.00464921845071111,0.0,0.0,0.0014586953565603874
65, Bolivia,0.2582477538850999,0.25822315691143555,2.4596973664326502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66, Kazakhstan,0.228442747531643,0.228442747531643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67, Guinea-Bissau,0.22833326032233903,0.20661825996007468,0.018227640320627115,0.0,0.0,0.0,0.0,0.0,0.0,0.0007424827968696471,0.0027448772447675736
68, Romania,0.22640225845106313,0.22640225845106313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69, Namibia,0.2149578610921921,0.21393176012960108,0.0010261009625909627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70, Tajikistan,0.20469216632844162,0.20469216632844162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71, Azerbaijan,0.1944481124394797,0.1944481124394797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72, Colombia,0.18243235136583,0.18233039384234162,0.00010195752348841006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73, Sri Lanka,0.1781943095361017,0.1781943095361017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74, Gabon,0.17048714623704506,0.12239264458837214,0.04809450164867294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75, Iraq,0.16336813506336337,0.16336813506336337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76, Turks and Caicos Islands,0.1592724879587258,0.1592724879587258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77, Iran,0.15864713360787677,0.15864713360787677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78, Turkmenistan,0.15845799905527874,0.15845799905527874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79, Venezuela,0.1511273758224531,0.1509580973302281,0.00016927849222501344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80, Ecuador,0.14981235802634468,0.14978909966349202,2.325836285266247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81, Saudi Arabia,0.14932945417603688,0.14932945417603688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82, United States,0.144936189267606,0.144936189267606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83, Swaziland,0.14352099876242472,0.14352099876242472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84, Equatorial Guinea,0.13811301108330204,0.05812817053840163,0.0799697253978187,0.0,0.0,0.0,0.0,0.0,1.5115147081706308e-05,0.0,0.0
85, Argentina,0.13694406919201643,0.13694406919201643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86, Gambia,0.13520292695419495,0.12494331171454746,0.010259615239647479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87, Dominican Republic,0.1321255722490803,0.13212228149750163,2.900323425272059e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.90428153402008e-07,0.0
88, Mauritania,0.13198128115867303,0.10928340580794438,0.020925833513337905,0.0,0.0,0.0,0.0,0.0001920348760233019,0.0,0.0,0.0015800069613674402
89, Algeria,0.12321800970466398,0.08790015782517077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035317851879493205
90, Botswana,0.11586847859412362,0.11522851107524723,0.0006399675188763769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91, Mongolia,0.11061175393671897,0.11061175393671897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92, Guatemala,0.10763005412918784,0.10755843845076381,5.438106422385111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723461420017435e-05
93, Kyrgyzstan,0.10737861839839695,0.10737861839839695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94, Poland,0.10724682100889853,0.10724682100889853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95, Djibouti,0.10531035314347507,0.10531035314347507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96, Honduras,0.08352803181247412,0.0834105687137506,0.00011746309872351838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97, France,0.0813264074554402,0.0813264074554402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98, Zimbabwe,0.07486141921415733,0.0,0.0686894751897279,0.0,0.0,0.0,0.0,0.0010169537887112588,0.0,0.0,0.005154990235718169
99, Chile,0.0704512543442292,0.0704512543442292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100, Comoros,0.06616134134554891,0.06569305066326844,0.0002601367010667093,0.0,0.0,0.0,0.0,0.0,0.0,0.00020815398121375623,0.0
101, Belarus,0.06343988978998547,0.06343988978998547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102, Germany,0.05460801453187865,0.05460801453187865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103, Republic of Moldova,0.05371521689594923,0.05371521689594923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104, Panama,0.04650668612423747,0.04650345114810928,3.2349761281880656e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105, Spain,0.044382924296081996,0.044382924296081996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106, Paraguay,0.04431303765662303,0.04431303765662303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107, Italy,0.04304844086775394,0.04304844086775394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108, Georgia,0.037284996242683985,0.037284996242683985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109, Lithuania,0.0355848489609697,0.0355848489609697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110, Nicaragua,0.030498350978448333,0.03048379358587149,1.4557392576846297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111, Portugal,0.02932701074279183,0.02932701074279183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112, United Kingdom of Great Britain and Northern Ireland,0.022820915994500767,0.022820915994500767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113, Serbia,0.022107492207334326,0.022107492207334326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114, Turkey,0.020633179724637855,0.020633179724637855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115, Bulgaria,0.02039814197628985,0.02039814197628985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116, El Salvador,0.018307789642975497,0.018307789642975497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117, Bosnia and Herzegovina,0.017891481680547983,0.017891481680547983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118, Canada,0.01699109858335247,0.01699109858335247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119, Libya,0.016588790258996945,0.016588790258996945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120, Syrian Arab Republic,0.016380580502332702,0.016380580502332702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121, Armenia,0.015556832874104951,0.015556832874104951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122, Greece,0.014805537556058514,0.014805537556058514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123, Solomon Islands,0.01468299889134077,0.014599949245567116,4.1273833359640834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89222624376916e-05
124, Bhutan,0.01442397769928378,0.01441059159116714,1.3386108116640271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125, Cape Verde,0.013284708347656722,0.013284708347656722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126, Kiribati,0.012651545433739638,0.012573571353960209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.797407977942959e-05
127, Guyana,0.012493700908864253,0.011203335861870618,4.450880948782891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0012458562375058074,0.0
128, Australia,0.011786356645800787,0.01081681199000263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009695446557981578
129, Latvia,0.011393753249829825,0.011393753249829825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130, Costa Rica,0.010315502241034452,0.010315502241034452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131, Belgium,0.010129658440015097,0.010129658440015097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132, Jordan,0.009797180979668042,0.009797180979668042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133, Uruguay,0.009707772932538983,0.009707772932538983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134, Netherlands,0.009642292553668419,0.009642292553668419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135, Hungary,0.009634093562446976,0.009634093562446976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136, West Bank and Gaza Strip,0.008826911243013567,0.008826911243013567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137, Czech Republic,0.00837607827673522,0.00837607827673522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138, Timor-Leste,0.008119678530851071,0.005926810919543452,1.561712613608032e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0021913058986940126,0.0
139, Lebanon,0.007927755205728743,0.007927755205728743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140, Fiji,0.0075414544356627,0.007389243231286402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86433851852616e-06,0.00014434686585777093
141, Croatia,0.007375410919565874,0.007375410919565874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142, Mauritius,0.0073103767442991964,0.0042564477283886905,0.0,0.0,0.0,0.0,0.0,0.0030539290159105055,0.0,0.0,0.0
143, Austria,0.006994520368196973,0.006994520368196973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144, Cuba,0.0069295977438312666,0.0069295977438312666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145, Sweden,0.00679384029734834,0.00679384029734834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146, Vanuatu,0.006316179339386226,0.006285949045222813,5.019790543740102e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9728315109038604e-05
147, Sao Tome and Principe,0.0056095601571790775,0.0056095601571790775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148, Finland,0.005343009279306479,0.005343009279306479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149, Kuwait,0.004936183143461587,0.004936183143461587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150, Estonia,0.004706276736558289,0.004706276736558289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151, Oman,0.004613689488751528,0.004613689488751528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152, Singapore,0.004514130309634016,0.004514130309634016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153, Ireland,0.004072054089081971,0.004072054089081971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154, Tunisia,0.004053536639520619,0.004053536639520619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155, Denmark,0.003827478738700856,0.003827478738700856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156, Norway,0.003709346334571505,0.003709346334571505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157, Switzerland,0.0036815143847789907,0.0036815143847789907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158, Belize,0.0035792222085876653,0.0035784971277313467,7.250808563180148e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159, Brunei Darussalam,0.00335388938862422,0.00335388938862422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160, Jamaica,0.003193925396630369,0.003193925396630369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161, Israel,0.0031723402972922868,0.0031723402972922868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162, New Zealand,0.0027361762744917573,0.0027361762744917573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163, Puerto Rico,0.002679564192248467,0.002679564192248467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164, Qatar,0.0025553522640161417,0.0025553522640161417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165, Suriname,0.0021963256892377526,0.0021861745572493,1.0151131988452206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166, Bahrain,0.0021209172801806794,0.0021209172801806794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167, Albania,0.002071723332852026,0.002071723332852026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168, Slovakia,0.002013047558940753,0.002013047558940753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169, Maldives,0.002012378253534921,0.002012378253534921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170, Slovenia,0.001766575843243114,0.001766575843243114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171, Samoa,0.0017024340751842127,0.0017024340751842127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172, Bahamas,0.0016471606037525852,0.0016471606037525852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173, Micronesia (Federated States of),0.001637065247214619,0.0016190497767076407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8015470506978365e-05,0.0
174, Marshall Islands,0.0011751329662895579,0.0011751329662895579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175, Saint Lucia,0.0007792945941904079,0.0007792945941904079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176, Trinidad and Tobago,0.000736012844613271,0.000736012844613271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177, Guam,0.0007056152240984004,0.0007056152240984004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178, Montenegro,0.0006273622670665408,0.0006273622670665408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179, Cyprus,0.0005594277683745914,0.0005594277683745914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180, Saint Vincent and the Grenadines,0.0005265760280383367,0.0005265760280383367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181, Dominica,0.0004492154782142532,0.0004492154782142532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182, Seychelles,0.0004066030340429483,0.0004066030340429483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Greenland,0.00039271494687193395,0.00039271494687193395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184, Luxembourg,0.00023509352379849478,0.00023509352379849478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185, Northern Mariana Islands,0.0001866804327766458,0.0001866804327766458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186, Malta,0.00016386827352787132,0.00016386827352787132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187, Iceland,0.0001631431926715533,0.0001631431926715533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188, Grenada,0.0001371518327450768,0.0001371518327450768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189, American Samoa,0.0001082043739428422,0.0001082043739428422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190, Antigua and Barbuda,8.695392730767576e-05,8.695392730767576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191, Andorra,4.8413091021848986e-05,4.8413091021848986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192, Bermuda,2.169665023905444e-05,2.169665023905444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193, Barbados,5.577545048600114e-07,5.577545048600114e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194, US Virgin Islands,2.788772524300057e-07,2.788772524300057e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195, Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196, Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197," Bonaire, Saint Eustatius and Saba",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198, British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199, Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200," China, Hong Kong SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201," China, Macao SAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202, Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,  Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204, French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
